label,url,brand,name,price,skin type,skin tone,spf,concern,concern 2,concern 3,key ingredient,formulation
foundation,https://www.myntra.com/foundation-and-primer/pac/pac-50-hd-liquid-foundation-30-ml/8118485/buy,PAC,5.0 HD Liquid Foundation 30 ml,₹ 875,Normal,,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/temptu/temptu-unisex-perfect-canvas-hydra-lock-nude-airbrush-foundation-4w/11048400/buy,TEMPTU,Unisex Perfect Canvas Hydra Lock Nude Airbrush Foundation 4W,₹ 855,All,Light to Medium,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/revlon/revlon-colorstay-make-up-combination-oily-spf-15---natural-tan/336433/buy,Revlon,Colorstay Make Up Combination Oily SPF 15 - Natural Tan,₹ 963,,,Between 15-30,Brightening,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-medium-tan-neutral-undertone-24hr-foundation-48-irish-25ml/14534446/buy,SUGAR,Rage For Coverage Medium Tan Neutral Undertone 24Hr Foundation 48 Irish 25ml,₹ 799,,Light to Medium,,Pore Minimizing and Blurring,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-skin-long-wear-weightless-foundation-with-spf-15---honey-w-0645-30ml/9682867/buy,Bobbi Brown,Skin Long-Wear Weightless Foundation with SPF 15 - Honey (W-064/5) 30ml,₹ 4300,Normal,,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-set-of-2-natural-marble-perfecting--liquid-foundations/9465115/buy,Lakme,Set of 2 Natural Marble Perfecting Liquid Foundations,₹ 285,,,,Dark Spots,,,Vitamin E,Liquid
foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-weightless-matte-finish-foundation-sand-04-18ml/7959577/buy,FACES CANADA,Weightless Matte Finish Foundation Sand 04 18ml,₹ 359,Normal,Light to Medium,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/iba/iba-women-snow-white-pure-skin-liquid-foundation-30-g/14197752/buy,Iba,Women Snow White Pure Skin Liquid Foundation 30 g,₹ 337,,,,Dullness,,,Vitamin E,Liquid
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-absolute-3d-cover-foundation-spf-30---neutral-honey-15-ml/11351756/buy,Lakme,Absolute 3D Cover Foundation SPF 30 - Neutral Honey 15 ml,₹ 637,,,Between 15-30,Dark Spots,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/estee-lauder/estee-lauder-double-wear-stay-in-place-spf-10-makeup-foundation---spiced-sand-4n2-15-ml/10586636/buy,Estee Lauder,Double Wear Stay-in-place SPF 10 Makeup Foundation - Spiced Sand 4N2 15 ml,₹ 1850,,,Below 15,Dark Spots,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-skin-long-wear-weightless-foundation-spf-15---natural-tan-n-054425-30ml/9682853/buy,Bobbi Brown,Skin Long-wear Weightless Foundation SPF 15 - Natural Tan (N-054/4.25) 30ml,₹ 4250,Normal,,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-sun-defense-cc-cram-luxe-spf-50-ivory-01-30ml/14254354/buy,FACES CANADA,Ultime Pro Sun Defense CC Cream Luxe SPF 50 Ivory 01 30ml,₹ 799,Normal,Light to Medium,Above 30,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-medium-beige-warm-undertone-24hr-foundation-40-breve-25ml/14534472/buy,SUGAR,Rage For Coverage Medium Beige Warm Undertone 24Hr Foundation 40 Breve 25ml,₹ 799,,Fair to Light,,Pore Minimizing and Blurring,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/swiss-beauty/swiss-beauty-primer-mousse-foundation---natural-beige-03/15580328/buy,SWISS BEAUTY,Primer Mousse Foundation - Natural Beige 03,₹ 299,All,Light to Medium,,Brightening,,,,Mousse
foundation,https://www.myntra.com/foundation-and-primer/maybelline/maybelline-new-york-fit-me-spf-32-two-way-cake-powder-foundation---sun-beige-310-9g/8119803/buy,Maybelline,New York Fit Me SPF 32 Two Way Cake Powder Foundation - Sun Beige 310 9g,₹ 420,Oily,Medium to Dark,Above 30,,,,,Powder
foundation,https://www.myntra.com/foundation-and-primer/revlon/revlon-touch--glow-moisturizing-liquid-make-up---natural-mist/570110/buy,Revlon,Touch & Glow Moisturizing Liquid Make Up - Natural Mist,₹ 265,,Light to Medium,,Brightening,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-skin-long-wear-weightless-foundation-with-spf-15---porcelain-n-0120/9682835/buy,Bobbi Brown,Skin Long-Wear Weightless Foundation with SPF 15 - Porcelain N-012/0,₹ 4300,,Light to Medium,Between 15-30,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/the-body-shop/the-body-shop-fresh-nude-sustainable-foundation---atlas-dunes-045-30-ml/6695364/buy,THE BODY SHOP,The Body Shop Fresh Nude Sustainable Foundation - Atlas Dunes 045 30 ml,₹ 1895,,,,Dullness,,,Vitamin E,Liquid
foundation,https://www.myntra.com/foundation-and-primer/swiss-beauty/swiss-beauty-high-coverage-waterproof-base-foundation---classic-ivory-n05/15580118/buy,SWISS BEAUTY,High Coverage Waterproof Base Foundation - Classic Ivory N05,₹ 299,All,Light to Medium,,Pore Minimizing and Blurring,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-true-match-foundation---cocoa-10n-30-ml/2185733/buy,LOreal,True Match Foundation - Cocoa 10N 30 ml,₹ 629,,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-222-mini-studio-skin-24-hour-wear-hydra-foundation--10ml/14063682/buy,Smashbox,2.22 Mini Studio Skin 24 Hour Wear Hydra Foundation 10ml,₹ 1350,,Light to Medium,,Oil Control,,,Hyaluronic Acid,Liquid
foundation,https://www.myntra.com/foundation-and-primer/swiss-beauty/swiss-beauty-flawless-finish-daily-wear-lightweight-foundation---natural-n05/15580312/buy,SWISS BEAUTY,Flawless Finish Daily Wear Lightweight Foundation - Natural N05,₹ 195,,Light to Medium,Above 30,Sun Protection,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-skin-foundation-stick---55-warm-honey-9-g/9590319/buy,Bobbi Brown,Skin Foundation Stick - 5.5 Warm Honey 9 g,₹ 4250,All,Light to Medium,,,,,,
foundation,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-studio-skin-24-hour-wear-hydra-foundation-mini---shade-32/14063690/buy,Smashbox,Studio Skin 24 Hour Wear Hydra Foundation Mini - SHADE 3.2,₹ 1350,Normal,Light to Medium,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/note/note-mineral-foundation-501---35-ml/12363626/buy,Note,Mineral Foundation 501 - 35 ml,₹ 1199,All,Light to Medium,,Fine Lines and Wrinkles,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-21-mini-studio-skin-24-hour-wear-hydra-foundation-10ml/14063676/buy,Smashbox,2.1 Mini Studio Skin 24 Hour Wear Hydra Foundation 10ml,₹ 1350,,Fair to Light,,Oil Control,,,Hyaluronic Acid,Liquid
foundation,https://www.myntra.com/foundation-and-primer/essence/essence-10-soft-beige-stay-all-day-16h-waterproof-foundation-30ml/7171563/buy,essence,10 Soft Beige Stay All Day 16h Waterproof Foundation 30ml,₹ 427,All,Light to Medium,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-02-natural-beige-prestige-cover-foundation-20g/7120644/buy,Miss Claire,02 Natural Beige Prestige Cover Foundation 20g,₹ 575,Normal,Fair to Light,,,,,,Powder
concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---25-medium-68ml/1546434/buy,Maybelline,New York Fit Me Concealer - 25 Medium 6.8ml,₹ 332,,Light to Medium,,Dark Circles,,,,Liquid
concealer,https://www.myntra.com/concealer/wet-n-wild/wet-n-wild-cover-all-sustainable-concealer-palette---color-commentary-e61462-65-g/4425814/buy,Wet n Wild,Cover All Sustainable Concealer Palette - Color Commentary E61462 6.5 g,₹ 357,Normal,,,,,,,Cream
concealer,https://www.myntra.com/concealer/la-girl/la-girl-hd-proconceal-bestseller-combo-iii/15191878/buy,L.A Girl,LA Girl HD PRO.conceal Bestseller Combo III,₹ 1355,,Light to Medium,,Dark Spots,,,,Cream
concealer,https://www.myntra.com/concealer/loreal/loreal-paris-infallible-full-wear-concealer---beige-314-10ml/11178296/buy,LOreal,Paris Infallible Full Wear Concealer - Beige 314 10ml,₹ 639,All,Light to Medium,,Dark Spots,,,,Liquid
concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---10-light-68ml/1546432/buy,Maybelline,New York Fit Me Concealer - 10 Light 6.8ml,₹ 332,,Fair to Light,,Dark Circles,,,,Liquid
concealer,https://www.myntra.com/concealer/benefit-cosmetics/benefit-cosmetics-boi-ing-high-coverage-cakeless-concealer---06-medium-cool/14411850/buy,Benefit Cosmetics,Boi-ing High Coverage Cakeless Concealer - 06 Medium Cool,₹ 2270,All,Fair to Light,,,,,,Liquid
concealer,https://www.myntra.com/concealer/wet-n-wild/wet-n-wild-photo-focus-sustainable-concealer---medium-tawny-e842b-85-g/4425810/buy,Wet n Wild,Photo Focus Sustainable Concealer - Medium Tawny E842B 8.5 g,₹ 324,Normal,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/milani/milani-conceal--perfect-long-wear-concealer---warm-tan-/14686310/buy,MILANI,Conceal + Perfect Long Wear Concealer - Warm Tan,₹ 877,,Medium to Dark,,Acne or Blemishes,,,,Liquid
concealer,https://www.myntra.com/concealer/la-girl/la-girl-hd-proconceal-bestseller-combo-i/15191880/buy,L.A Girl,LA Girl HD PRO.conceal Bestseller Combo I,₹ 1355,,Light to Medium,,Dark Spots,,,,Cream
concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---medium/7638893/buy,Maybelline,New York Instant Age Rewind Concealer - Medium,₹ 434,,Light to Medium,,Dark Circles,,,,Liquid
concealer,https://www.myntra.com/concealer/wet-n-wild/wet-n-wild-photo-focus-sustainable-concealer---lightmedium-beige-e841b/12045984/buy,Wet n Wild,Photo Focus Sustainable Concealer - Light/Medium Beige E841B,₹ 324,All,,,Acne or Blemishes,,,,Liquid
concealer,https://www.myntra.com/concealer/smashbox/smashbox-studio-skin-flawless-24-hour-concealer/12279000/buy,Smashbox,Studio Skin Flawless 24 Hour Concealer,₹ 2450,,,,Oil Control,,,Hyaluronic Acid,Liquid
concealer,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer---satin-003---6ml-/15129090/buy,Colorbar,Colorbar-Flawless Full Cover Concealer - Satin-003 - 6ml,₹ 750,,Medium to Dark,,Dark Spots,,,,Liquid
concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-40-breve-84-ml/11209608/buy,SUGAR,Magic Wand Waterproof Concealer 40 Breve 8.4 ml,₹ 799,,Medium to Dark,,Waterproof,,,,Liquid
concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---light-6-ml/7638906/buy,Maybelline,New York Instant Age Rewind Concealer - Light 6 ml,₹ 496,,Fair to Light,,Dark Circles,,,,Liquid
concealer,https://www.myntra.com/concealer/swiss-beauty/-swiss-beauty-12-color-supra-concealer-palette---shade-2/15580326/buy,SWISS BEAUTY,12 Color Supra Concealer Palette - Shade-2,₹ 1049,All,Light to Medium,,Dark Spots,,,,Cream
concealer,https://www.myntra.com/concealer/wet-n-wild/wet-n-wild-photo-focus-concealer---medium-peach-e843b/5811260/buy,Wet n Wild,Photo Focus Concealer - Medium Peach E843B,₹ 324,,Light to Medium,,Dark Spots,,,,Liquid
concealer,https://www.myntra.com/concealer/smashbox/smashbox-studio-skin-flawless-24-hour-concealer--light-medium-cool-8-ml/12277322/buy,Smashbox,Studio Skin Flawless 24 Hour Concealer- Light Medium Cool 8 ml,₹ 2450,All,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/colorbar/colorbar-full-cover-makeup-stick-with-spf-30---fresh-ivory-001-9-g/220731/buy,Colorbar,Full Cover Makeup Stick with SPF 30 - Fresh Ivory 001 9 g,₹ 629,,,,Dark Spots,,,Vitamin E,Stick
concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---sand-20-68-ml/1546433/buy,Maybelline,New York Fit Me Concealer - Sand 20 6.8 ml,₹ 332,,Light to Medium,,Dark Circles,,,,Liquid
concealer,https://www.myntra.com/concealer/la-girl/la-girl-warm-honey-hd-pro-concealer-gc982/2156495/buy,L.A Girl,Warm Honey HD Pro Concealer GC982,₹ 695,Normal,Light to Medium,,,,,,Cream
concealer,https://www.myntra.com/concealer/makeup-revolution-london/makeup-revolution-london-conceal--define-concealer---c10-4-g/4451041/buy,Makeup Revolution London,Conceal & Define Concealer - C10 4 g,₹ 451,All,Medium to Dark,,,,,,Liquid
concealer,https://www.myntra.com/concealer/cal-losangeles/cal-losangeles-women-matte-chiselled-contour-concealer-wheel/15268880/buy,CAL Losangeles,Women Matte Chiselled Contour /Concealer Wheel,₹ 339,Combination,Light to Medium,,,,,,Powder
concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-set-of-fit-me-foundation-115--fit-me-concealer-10/12388374/buy,Maybelline,New York Set of Fit Me Foundation 115 & Fit Me Concealer 10,₹ 716,,Light to Medium,,Dark Spots,,,,Liquid
concealer,https://www.myntra.com/concealer/wet-n-wild/wet-n-wild-photo-focus-concealer---fair-neutral/10884982/buy,Wet n Wild,Photo Focus Concealer - Fair Neutral,₹ 259,All,,,Acne or Blemishes,,,,Liquid
concealer,https://www.myntra.com/concealer/incolor/incolor-exposed-studio-skin-concealer-5g/11887244/buy,INCOLOR,Exposed Studio Skin Concealer 5g,₹ 275,,Medium to Dark,,Waterproof,,,,Stick
concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-07-vanilla-latte-84-ml/11209606/buy,SUGAR,Magic Wand Waterproof Concealer 07 Vanilla Latte 8.4 ml,₹ 799,,Light to Medium,,Waterproof,,,,Liquid
concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---caramel/6870109/buy,Maybelline,New York Instant Age Rewind Concealer - Caramel,₹ 496,,Medium to Dark,,Dark Circles,,,,Liquid
concealer,https://www.myntra.com/concealer/la-girl/la-girl-hd-proconceal-bestseller-combo-ii/15191876/buy,L.A Girl,LA Girl HD PRO.conceal Bestseller Combo II,₹ 1355,,Fair to Light,,Dark Spots,,,,Cream
concealer,https://www.myntra.com/concealer/loreal/loreal-paris-infallible-full-wear-concealer---almond-317-10ml/11178298/buy,LOreal,Paris Infallible Full Wear Concealer - Almond 317 10ml,₹ 679,All,Light to Medium,,Dark Spots,,,,Liquid
concealer,https://www.myntra.com/concealer/incolor/incolor-true-complexion-contour-palette-concealer---02/11292228/buy,INCOLOR,True Complexion Contour Palette Concealer - 02,₹ 399,,Fair to Light,,Dark Spots,,,,Cream
concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---honey-30-68-ml/6967593/buy,Maybelline,New York Fit me Concealer - Honey 30 6.8 ml,₹ 349,,Medium to Dark,,Dark Circles,,,,Liquid
concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer---30-chococcino-84-ml/11209602/buy,SUGAR,Magic Wand Waterproof Concealer - 30 Chococcino 8.4 ml,₹ 799,,Medium to Dark,,Waterproof,,,,Liquid
concealer,https://www.myntra.com/concealer/colorbar/colorbar-full-cover-makeup-stick-with-spf-30---au-natural-002-9g/220732/buy,Colorbar,Full Cover Makeup Stick with SPF 30 - Au Natural 002 9g,₹ 629,,,,Dark Spots,,,Vitamin E,Stick
concealer,https://www.myntra.com/concealer/miss-claire/miss-claire-natural-7-full-coverage-makeup--concealer-6g/7112040/buy,Miss Claire,Natural 7 Full Coverage Makeup + Concealer 6g,₹ 261,All,,,,,,,Cream
concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---caramel-40-68-ml/6967587/buy,Maybelline,New York Fit me Concealer - Caramel 40 6.8 ml,₹ 332,,Dark to Deep,,Dark Circles,,,,Liquid
concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-15-cappuccino-84-ml/11209610/buy,SUGAR,Magic Wand Waterproof Concealer 15 Cappuccino 8.4 ml,₹ 799,,Light to Medium,,Waterproof,,,,Liquid
concealer,https://www.myntra.com/concealer/swiss-beauty/swiss-beauty-cover-studio-ultra-base-concealer-palette---03/15580436/buy,SWISS BEAUTY,Cover Studio Ultra Base Concealer Palette - 03,₹ 336,,Light to Medium,,Acne or Blemishes,,,,Balm
concealer,https://www.myntra.com/concealer/mac/mac-studio-finish-concealer-with-spf-35---wheatish-nw30-7gm/9590653/buy,M.A.C,Studio Finish Concealer with SPF 35 - Wheatish NW30 7gm,₹ 2450,Normal,,,,,,,Cream
concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---fair-15-68-ml/6967579/buy,Maybelline,New York Fit me Concealer - Fair 15 6.8 ml,₹ 349,,Fair to Light,,Dark Circles,,,,Liquid
concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-45-con-panna-84-ml/11209600/buy,SUGAR,Magic Wand Waterproof Concealer 45 Con Panna 8.4 ml,₹ 799,All,Light to Medium,,,,,,Liquid
concealer,https://www.myntra.com/concealer/loreal/loreal-paris-true-match-super-blendable-concealer---golden-honey-6dw-68ml/8051157/buy,LOreal,Paris True Match Super Blendable Concealer - Golden Honey 6DW 6.8ml,₹ 999,Normal,,,,,,,Liquid
concealer,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer-chiffon---002-6-ml/15129088/buy,Colorbar,Colorbar-Flawless Full Cover Concealer-Chiffon - 002 6 ml,₹ 750,,Light to Medium,,Dark Spots,,,,Cream-To-Powder
concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---honey-6ml/7638883/buy,Maybelline,New York Instant Age Rewind Concealer - Honey 6ml,₹ 527,,Medium to Dark,,Dark Circles,,,,Liquid
concealer,https://www.myntra.com/concealer/cal-losangeles/cal-losangeles-women-imperfection-corrector-concealer-stick-15-ml/14227388/buy,CAL Losangeles,Women Imperfection Corrector Concealer Stick 15 ml,₹ 296,All,,,Dark Circles,,,,Stick
concealer,https://www.myntra.com/concealer/loreal/loreal-paris-true-match-super-blendable-concealer---golden-beige-3dw-68ml/8051113/buy,LOreal,Paris True Match Super Blendable Concealer - Golden Beige 3DW 6.8ml,₹ 849,Normal,Light to Medium,,Dark Spots,,,,Liquid
concealer,https://www.myntra.com/concealer/lakme/lakme-absolute-mattreal-mousse-concealer---caramel-04-9-g/10012335/buy,Lakme,Absolute Mattreal Mousse Concealer - Caramel 04 9 g,₹ 510,,Dark to Deep,,Fine Lines and Wrinkles,,,,Mousse
concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---deep-35/6967571/buy,Maybelline,New York Fit Me Concealer - Deep 35,₹ 349,,Medium to Dark,,Dark Circles,,,,Liquid
concealer,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer-lacy---005-6ml/15129092/buy,Colorbar,Flawless Full Cover Concealer-Lacy - 005-6ML,₹ 750,,Fair to Light,,Dark Spots,,,,Liquid
concealer,https://www.myntra.com/concealer/miss-claire/miss-claire-beige-4-full-coverage-makeup-plus-concealer--6-g/7112114/buy,Miss Claire,Beige 4 Full Coverage Makeup Plus Concealer 6 g,₹ 275,Normal,,,,,,,Cream
concealer,https://www.myntra.com/concealer/miss-claire/miss-claire-beige-4-full-coverage-makeup-plus-concealer--6-g/7112114/buy,Miss Claire,Beige 4 Full Coverage Makeup Plus Concealer 6 g,₹ 275,Normal,,,,,,,Cream
