label,url,brand,name,price,skin type,spf,concern,concern 2,concern 3,key ingredient,formulation
concealer,https://www.myntra.com/concealer/shiseido/shiseido-syncro-skin-self---refershing-concealer-304---medium/11321626/buy,SHISEIDO,Syncro Skin Self - Refershing Concealer 304 - Medium,₹ 2800,Normal,,,,,,Liquid
concealer,https://www.myntra.com/concealer/shiseido/shiseido-syncro-skin-correcting-gelstick-concealer-303-medium/11321618/buy,SHISEIDO,Syncro Skin Correcting GelStick Concealer 303 Medium,₹ 3100,All,,,,,,Stick
concealer,https://www.myntra.com/concealer/shiseido/shiseido-syncro-skin-self---refershing-concealer-303---medium/11321616/buy,SHISEIDO,Syncro Skin Self - Refershing Concealer 303 - Medium,₹ 2800,All,,,,,,Liquid
concealer,https://www.myntra.com/concealer/shiseido/shiseido-syncro-skin-correcting-gel-stick-concealer-301-medium-25-gm/11321630/buy,SHISEIDO,Syncro Skin Correcting Gel-Stick Concealer 301 Medium 2.5 gm,₹ 3100,Normal,,,,,,Stick
concealer,https://www.myntra.com/concealer/shiseido/shiseido-syncro-skin-correcting-gelstick-concealer-25g/11321612/buy,SHISEIDO,"Syncro Skin Correcting GelStick Concealer, 2.5g",₹ 3100,All,,,,,,Stick
concealer,https://www.myntra.com/concealer/note/note-beige-perfecting-pen-03-concealer-3-ml/12363278/buy,Note,Beige Perfecting Pen 03 Concealer 3 ml,₹ 849,All,,Dark Spots,,,,Cushion
concealer,https://www.myntra.com/concealer/smashbox/smashbox-studio-skin-flawless-24-hour-concealer--light-medium-cool-8-ml/12277322/buy,Smashbox,Studio Skin Flawless 24 Hour Concealer- Light Medium Cool 8 ml,₹ 2450,All,,,,,,Liquid
concealer,https://www.myntra.com/concealer/note/note-beige-perfecting-pen-02-paraben-free-concelear-3-ml/12363270/buy,Note,Beige Perfecting Pen 02 Paraben-Free Concelear 3 ml,₹ 849,All,,,,,,Cushion
concealer,https://www.myntra.com/concealer/note/note-perfecting-pen-sculpting-concealer--highlighter-warm-beige-04---3-ml/12363274/buy,Note,Perfecting Pen Sculpting Concealer & HIghlighter Warm Beige 04 - 3 ml,₹ 849,All,,Dark Spots,,,,Cushion
concealer,https://www.myntra.com/concealer/note/note-full-coverage-liquid-concelear---401-warm-beige/12341754/buy,Note,Full Coverage Liquid Concelear - 401 Warm Beige,₹ 424,All,,,,,,Liquid
concealer,https://www.myntra.com/concealer/note/note-mineral-concealer---201/12341752/buy,Note,Mineral Concealer - 201,₹ 1599,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/note/note-mineral-concealer---202-natural-beige/12341746/buy,Note,Mineral Concealer - 202 Natural Beige,₹ 1599,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/smashbox/smashbox-studio-skin-flawless-24-hour-concealer--medium-cool-peach-8-ml/12278996/buy,Smashbox,Studio Skin Flawless 24 Hour Concealer- Medium Cool Peach 8 ml,₹ 2450,All,,,,,,Liquid
concealer,https://www.myntra.com/concealer/note/note-full-coverage-liquid-concelear---402-chestnut/12341740/buy,Note,Full Coverage Liquid Concelear - 402 Chestnut,₹ 424,All,,,,,,Liquid
concealer,https://www.myntra.com/concealer/note/note-advanced-skin-corrector-bb-concealer-01--10ml/12341738/buy,Note,"Advanced Skin Corrector BB Concealer 01, 10ml",₹ 1519,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/note/note-mineral-concealer-203---10-ml/12341750/buy,Note,Mineral Concealer 203 - 10 ml,₹ 1599,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/note/note-bb-concealer-03---10-ml/12341742/buy,Note,BB Concealer 03 - 10 ml,₹ 1519,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-burnish-amber-waterproof-makeup-stick-concealer-15-g/11686994/buy,Olivia,Pack of 2 Burnish Amber Waterproof Makeup Stick Concealer 15 g,₹ 289,All,,,,,,Stick
concealer,https://www.myntra.com/concealer/smashbox/smashbox-studio-skin-flawless-24-hour-concealer/12279000/buy,Smashbox,Studio Skin Flawless 24 Hour Concealer,₹ 2450,,,Oil Control,,,Hyaluronic Acid,Liquid
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-waterproof-makeup-stick-concealer-egyptian-light-15g-shade-no8-spf-12/11686978/buy,Olivia,Pack of 3 Waterproof Makeup Stick Concealer Egyptian Light 15g Shade No.8 (SPF 12),₹ 405,All,,,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-burnish-amber-waterproof-makeup-stick-concealer-15-g/11686970/buy,Olivia,Pack of 3 Burnish Amber Waterproof Makeup Stick Concealer 15 g,₹ 427,All,,,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-set-of-3-waterproof-concealer-stick-pearl-white-shade-no-007w-spf-12-15g/11686968/buy,Olivia,Set of 3 Waterproof Concealer Stick Pearl White Shade No 007W (SPF 12) 15g,₹ 427,All,,Dark Spots,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-women-pack-of-3-waterproof-makeup-stick-concealer-15g-shade-no07y-spf-12/11686966/buy,Olivia,Women Pack of 3 Waterproof Makeup Stick Concealer 15g Shade No.07Y (SPF 12),₹ 427,All,,,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-women-pack-of-3-waterproof-natural-makeup-stick-concealer-15g-shade-no3-spf-12/11686964/buy,Olivia,Women Pack of 3 Waterproof Natural Makeup Stick Concealer 15g Shade No.3 (SPF 12),₹ 405,All,,,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-set-of-3-waterproof-concealer-stick-peach-rose-shade-no-6-spf-12-15g/11686962/buy,Olivia,Set of 3 Waterproof Concealer Stick Peach Rose Shade No 6 (SPF 12) 15g,₹ 405,All,,Dark Spots,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-d31-dark-take-cover-concealer-crayon-394g/9791775/buy,PAC,D31 Dark Take Cover Concealer Crayon 3.94g,₹ 595,,,Dark Circles,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-11-warm-tan-spotlight-liquid-concealer-55-g/9791769/buy,PAC,11 Warm Tan Spotlight Liquid Concealer 5.5 g,₹ 765,All,,,,,,Liquid
concealer,https://www.myntra.com/concealer/pac/pac-l11-light-take-cover-concealer-crayon-349g/9791757/buy,PAC,L11 Light Take Cover Concealer Crayon 3.49g,₹ 595,,,Dark Circles,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-14-hot-chocolate-spotlight-liquid-concealer-55-g/9791701/buy,PAC,14 Hot Chocolate Spotlight Liquid Concealer 5.5 g,₹ 765,Normal,,,,,,Stick
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-natural-beige-makeup-concealer-25g/11611702/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Natural Beige Makeup Concealer 25g,₹ 405,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-dark-egyptian-makeup-concealer-25g/11611700/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Dark Egyptian Makeup Concealer 25g,₹ 427,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-light-egyptian-makeup-concealer-25g/11611698/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Light Egyptian Makeup Concealer 25g,₹ 405,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-natural-honey-makeup-concealer-25g/11611694/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Natural Honey Makeup Concealer 25g,₹ 427,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-almond-dust-makeup-concealer-25g/11611692/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Almond Dust Makeup Concealer 25g,₹ 427,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-fresh-peach-makeup-concealer-25g/11611690/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Fresh Peach Makeup Concealer 25g,₹ 427,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-golden-yellow-makeup-concealer-25g/11611688/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Golden Yellow Makeup Concealer 25g,₹ 427,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-bronze-glow-makeup-concealer-25g/11611684/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Bronze Glow Makeup Concealer 25g,₹ 427,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-touch--glow-makeup-concealer-25g/11611682/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Touch & Glow Makeup Concealer 25g,₹ 427,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-3-100-waterproof-pan-cake-sun-tone-makeup-concealer-25g/11611680/buy,Olivia,Pack of 3 100% Waterproof Pan Cake Sun Tone Makeup Concealer 25g,₹ 427,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-100-waterproof-pan-cake-natural-beige-makeup-concealer-25g/11610506/buy,Olivia,Pack of 2 100% Waterproof Pan Cake Natural Beige Makeup Concealer 25g,₹ 289,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-100-waterproof-pan-cake-light-egyptian-makeup-concealer-25g/11610504/buy,Olivia,Pack of 2 100% Waterproof Pan Cake Light Egyptian Makeup Concealer 25g,₹ 289,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-100-waterproof-pan-cake-touch--glow-makeup-concealer-25g/11610500/buy,Olivia,Pack of 2 100% Waterproof Pan Cake Touch & Glow Makeup Concealer 25g,₹ 289,All,,,,,,Cream
concealer,https://www.myntra.com/concealer/pac/pac-d33-dark-take-cover-concealer-crayon/9791697/buy,PAC,D33 Dark Take Cover Concealer Crayon,₹ 595,,,Dark Spots,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-m21-medium-take-cover-concealer-crayon/9791659/buy,PAC,M21 Medium Take Cover Concealer Crayon,₹ 595,All,,,,,,Stick
concealer,https://www.myntra.com/concealer/pac/pac-07-skin-tanned-take-cover-concealer-68-g/11078112/buy,PAC,07 Skin Tanned Take Cover Concealer 6.8 g,₹ 495,All,,,,,,Liquid
concealer,https://www.myntra.com/concealer/pac/pac-12-spiced-sand-take-cover-concealer/11078096/buy,PAC,12 Spiced Sand Take Cover Concealer,₹ 495,All,,,,,,Liquid
concealer,https://www.myntra.com/concealer/pac/pac-18-hot-cocoa-take-cover-concealer-68-g/11078080/buy,PAC,18 Hot Cocoa Take Cover Concealer 6.8 g,₹ 495,All,,,,,,Liquid
concealer,https://www.myntra.com/concealer/colorbar/colorbar-radiant-white-uv-fairness-shell-compact---full-cover-fresh-ivory-makeup-stick/7762857/buy,Colorbar,ColorBar Radiant White UV Fairness Shell Compact & Full Cover Fresh Ivory Makeup Stick,₹ 679,,,Dark Spots,,,Vitamin E,Stick
concealer,https://www.myntra.com/concealer/colorbar/colorbar-set-of-2-beauty-kits/7764837/buy,Colorbar,Set Of 2 Beauty Kits,₹ 764,,,Dark Spots,,,Vitamin E,Stick
concealer,https://www.myntra.com/concealer/lakme/lakme-absolute-white-intense-liquid-concealer---beige-honey-04-54ml/6843342/buy,Lakme,Absolute White Intense Liquid Concealer - Beige Honey 04 5.4ml,₹ 510,,,Dark Circles,,,,Liquid
concealer,https://www.myntra.com/concealer/note/note-medium-sand-full-coverage-liquid-concealer-04/6160677/buy,Note,Medium Sand Full Coverage Liquid Concealer 04,₹ 424,All,,,,,,Liquid
concealer,https://www.myntra.com/concealer/note/note-beige-full-coverage-liquid-concealer-02/6160189/buy,Note,Beige Full Coverage Liquid Concealer 02,₹ 424,All,,,,,,Liquid
concealer,https://www.myntra.com/concealer/deborah/deborah-milano-dress-me-perfect-light-rose-fluid-concealer-02/1664457/buy,Deborah,Milano Dress Me Perfect Light Rose Fluid Concealer 02,₹ 595,Combination,,,,,,Liquid
concealer,https://www.myntra.com/concealer/deborah/deborah-milano-dress-me-perfect-apricot-fluid-concealer-03/1664455/buy,Deborah,Milano Dress Me Perfect Apricot Fluid Concealer 03,₹ 637,Combination,,,,,,Liquid
mask-and-peel,https://www.myntra.com/mask-and-peel/garnier/garnier-women-hydra-bomb-green-tea-serum-mask/8119103/buy,Garnier,Women Hydra Bomb Green Tea Serum Mask,₹ 58,All,,Dull Skin,Hydration,Daily Use,Green Tea,
mask-and-peel,https://www.myntra.com/mask-and-peel/lakme/lakme-blush--glow-lemon-sheet-mask-20-ml/11523460/buy,Lakme,Blush & Glow Lemon Sheet Mask 20 ml,₹ 80,All,,Dryness,Daily Use,,,
mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-bio-fruit-whitening-depigmentation--tan-removal-sustainable-face-pack-100-g/8974027/buy,Biotique,"Bio Fruit Whitening, Depigmentation & Tan Removal Sustainable Face Pack 100 g",₹ 82,All,,Pigmentation,Uneven Skin Tone,Pore Care,Honey,
mask-and-peel,https://www.myntra.com/mask-and-peel/mamaearth/mamaearth-ubtan-skin-lightening--brightening-sustainable-face-mask-100-ml/11081548/buy,Mamaearth,Ubtan Skin Lightening & Brightening Sustainable Face Mask 100 ml,₹ 449,All,,Oily Skin,,,Turmeric,
mask-and-peel,https://www.myntra.com/mask-and-peel/garnier/garnier-hydra-bomb-eye-orange-extracts-serum-mask-6-g/11793422/buy,Garnier,Hydra Bomb Eye Orange Extracts Serum Mask 6 g,₹ 74,All,,Dull Skin,Softening and Smoothening,Daily Use,,
mask-and-peel,https://www.myntra.com/mask-and-peel/phy/phy-green-tea-acne-action--oil-control-face-mask-60-gm/15102712/buy,Phy,Green Tea Acne-Action & Oil Control Face Mask 60 gm,₹ 400,Oily,,Acne or Blemishes,Pore Care,Oil Control,Green Tea,
mask-and-peel,https://www.myntra.com/mask-and-peel/sotrue/sotrue-unisex-green-tea-face-cleansing-mask/15343196/buy,SOTRUE,Sotrue Unisex Green Tea Face Cleansing Mask,₹ 389,All,,Hydration,Softening and Smoothening,Oil Control,Green Tea,
mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-bio-fruit-whitening--depigmentation-sustainable-face-pack-75-g/1661414/buy,Biotique,Bio Fruit Whitening & Depigmentation Sustainable Face Pack 75 g,₹ 117,All,,Pigmentation,Uneven Skin Tone,Pore Care,Honey,
mask-and-peel,https://www.myntra.com/mask-and-peel/mcaffeine/mcaffeine-naked--raw-tan-removal-coffee-sustainable-face-mask---100g/10901914/buy,MCaffeine,Naked & Raw Tan Removal Coffee Sustainable Face Mask - 100g,₹ 517,Oily,,Pore Care,Tan Removal,Acne or Blemishes,Caffeine,
mask-and-peel,https://www.myntra.com/mask-and-peel/garnier/garnier-skin-naturals-light-complete-brightening-milky-serum-sheet-mask/11793446/buy,Garnier,Skin Naturals Light Complete Brightening Milky Serum Sheet Mask,₹ 71,All,,Dull Skin,Hydration,Daily Use,Vitamin C,
mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-jeju-volcanic-blackhead-3-step-sheet/11130996/buy,Innisfree,Jeju Volcanic Blackhead 3 Step Sheet,₹ 180,All,,Hydration,Deep Nourishment,Daily Use,,
mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-brightening-rice-face-mask/6687977/buy,The Face Shop,Real Nature Brightening Rice Face Mask,₹ 100,All,,Dull Skin,Dark Spots,Daily Use,,
mask-and-peel,https://www.myntra.com/mask-and-peel/skinkraft/skinkraft-transparent-customized-face-mask/15348458/buy,SKINKRAFT,Transparent Customized Face Mask,₹ 497,All,,Fine Lines and Wrinkles,,,,
mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-unisex-special-care-foot-mask-20-g/7206949/buy,Innisfree,Unisex Special Care Foot Mask 20 g,₹ 190,All,,Hydration,Deep Nourishment,Daily Use,,
mask-and-peel,https://www.myntra.com/mask-and-peel/lakme/lakme-blush--glow-kiwi-sheet-mask-20-ml/11523464/buy,Lakme,Blush & Glow Kiwi Sheet Mask 20 ml,₹ 80,All,,Daily Use,Deep Nourishment,Hydration,,
mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-firming-blueberry-face-mask/6687973/buy,The Face Shop,Real Nature Firming Blueberry Face Mask,₹ 100,All,,Dryness,Skin Sagging,Softening and Smoothening,,
mask-and-peel,https://www.myntra.com/mask-and-peel/beardo/beardo-men-activated-charcoal-deep-skin-cleansing-rejuvenating-peel-off-mask-100-ml/7287223/buy,BEARDO,Men Activated Charcoal Deep Skin Cleansing Rejuvenating Peel-Off Mask 100 ml,₹ 238,All,,Pore Care,Tan Removal,Oil Control,Charcoal,
mask-and-peel,https://www.myntra.com/mask-and-peel/arias-by-lara-dutta/arias-by-lara-dutta-activated-pumpkin-enzyme-mask-with-glycolic-acid-100-g/15239824/buy,ARIAS By LARA DUTTA,Activated Pumpkin Enzyme Mask With Glycolic Acid 100 g,₹ 225,All,,Acne or Blemishes,Acne or Blemishes,Anti-Pollution,Witch Hazel,
mask-and-peel,https://www.myntra.com/mask-and-peel/vedix/vedix-customized-ayurvedic-face-pack/15459032/buy,VEDIX,Vedix Customized Ayurvedic Face Pack,₹ 399,Combination,,Dark Spots,Redness,Dark Spots,Sandalwood,
mask-and-peel,https://www.myntra.com/mask-and-peel/mamaearth/mamaearth-vitamin-c-sustainable-sleeping-mask-for-skin-illumination-100-g/11920050/buy,Mamaearth,Vitamin C Sustainable Sleeping Mask For Skin Illumination 100 g,₹ 539,All,,Oily Skin,,,Turmeric,
mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-avocado-face-mask-20-g/2484862/buy,The Face Shop,Real Nature Avocado Face Mask 20 g,₹ 100,All,,Fine Lines and Wrinkles,Dryness,Skin Sagging,Avocado,
mask-and-peel,https://www.myntra.com/mask-and-peel/miss-claire/miss-claire-pack-of-6-tea-tree-nose-strips/14294098/buy,Miss Claire,Pack of 6 Tea Tree Nose Strips,₹ 131,Combination,,Acne or Blemishes,,,Tea Tree,
mask-and-peel,https://www.myntra.com/mask-and-peel/lotus-herbals/lotus-herbals-sustainable-claywhite-face-pack-120-g/57771/buy,Lotus Herbals,Sustainable Claywhite Face Pack 120 g,₹ 224,All,,Oily Skin,,,,
mask-and-peel,https://www.myntra.com/mask-and-peel/loreal/loreal-paris-pure-clay-detoxify-charcoal-face-mask-50-g/3885711/buy,LOreal,Paris Pure-Clay Detoxify Charcoal Face Mask 50 g,₹ 450,All,,Daily Use,Blackheads and Whiteheads,,Charcoal,
mask-and-peel,https://www.myntra.com/mask-and-peel/vedix/vedix-avasya-clarifying-clay-mask-for-acne-prone-skin-ayurvedic-face-pack--100gm/15458414/buy,VEDIX,Avasya Clarifying Clay Mask For Acne Prone Skin Ayurvedic Face Pack- 100gm,₹ 399,Oily,,Acne or Blemishes,,,,
mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-honey-face-mask-20-g/2484860/buy,The Face Shop,Real Nature Honey Face Mask 20 g,₹ 100,All,,Dull Skin,Dryness,Daily Use,Honey,
mask-and-peel,https://www.myntra.com/mask-and-peel/plum/plum-green-tea-clear-sustainable-face-mask/1460742/buy,Plum,Green Tea Clear Sustainable Face Mask,₹ 416,Oily,,Acne or Blemishes,Blackheads and Whiteheads,Pore Care,Green Tea,
mask-and-peel,https://www.myntra.com/mask-and-peel/wow-skin-science/wow-skin-science-activated-charcoal-face-peel-off-mask-100-ml/12690360/buy,WOW SKIN SCIENCE,Activated Charcoal Face Peel Off Mask 100 ml,₹ 343,All,,Anti-Pollution,Tan Removal,Dull Skin,Charcoal,
mask-and-peel,https://www.myntra.com/mask-and-peel/himalaya/himalaya-tan-removal-orange-peel-off-mask-100-g/6627286/buy,Himalaya,Tan Removal Orange Peel-Off Mask 100 g,₹ 102,All,,Tan Removal,Uneven Skin Tone,Daily Use,Honey,
mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-pomegranate-face-mask/2484863/buy,The Face Shop,Real Nature Pomegranate Face Mask,₹ 100,All,,Fine Lines and Wrinkles,Dull Skin,Daily Use,,
mask-and-peel,https://www.myntra.com/mask-and-peel/pratha/pratha-beige-multani-clay-/15533928/buy,Pratha,Beige Multani Clay,₹ 189,Sensitive,,Tan Removal,Irregular Textures,Blackheads and Whiteheads,Turmeric,
mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-rice-capsule-recipe-pack-10-ml/11140392/buy,Innisfree,Rice Capsule Recipe Pack 10 ml,₹ 135,All,,Daily Use,,,,
mask-and-peel,https://www.myntra.com/mask-and-peel/forest-essentials/forest-essentials-facial-ubtan-multani-mitti-85g/12680134/buy,Forest Essentials,Facial Ubtan Multani Mitti 85g,₹ 1050,All,,Tan Removal,Blackheads and Whiteheads,Skin Inflammation,Turmeric,
mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-lemon-face-mask-20-g/7981523/buy,The Face Shop,Real Nature Lemon Face Mask 20 g,₹ 100,All,,Dull Skin,Softening and Smoothening,Daily Use,Lemon,
