,label,url,brand,name,price,skin type,concern
583,mask-and-peel,https://www.myntra.com/mask-and-peel/beardo/beardo-men-activated-charcoal-deep-skin-cleansing-rejuvenating-peel-off-mask-100-ml/7287223/buy,BEARDO,Men Activated Charcoal Deep Skin Cleansing Rejuvenating Peel-Off Mask 100 ml,₹ 238,All,"pore care,tan removal,oil control"
584,mask-and-peel,https://www.myntra.com/mask-and-peel/arias-by-lara-dutta/arias-by-lara-dutta-activated-pumpkin-enzyme-mask-with-glycolic-acid-100-g/15239824/buy,ARIAS By LARA DUTTA,Activated Pumpkin Enzyme Mask With Glycolic Acid 100 g,₹ 225,All,"acne or blemishes,acne or blemishes,anti-pollution"
585,mask-and-peel,https://www.myntra.com/mask-and-peel/vedix/vedix-customized-ayurvedic-face-pack/15459032/buy,VEDIX,Vedix Customized Ayurvedic Face Pack,₹ 399,Combination,"dark spots,redness,dark spots"
586,mask-and-peel,https://www.myntra.com/mask-and-peel/mamaearth/mamaearth-vitamin-c-sustainable-sleeping-mask-for-skin-illumination-100-g/11920050/buy,Mamaearth,Vitamin C Sustainable Sleeping Mask For Skin Illumination 100 g,₹ 539,All,"oily skin,,"
587,mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-avocado-face-mask-20-g/2484862/buy,The Face Shop,Real Nature Avocado Face Mask 20 g,₹ 100,All,"fine lines and wrinkles,dryness,skin sagging"
588,mask-and-peel,https://www.myntra.com/mask-and-peel/miss-claire/miss-claire-pack-of-6-tea-tree-nose-strips/14294098/buy,Miss Claire,Pack of 6 Tea Tree Nose Strips,₹ 131,Combination,"acne or blemishes,,"
589,mask-and-peel,https://www.myntra.com/mask-and-peel/lotus-herbals/lotus-herbals-sustainable-claywhite-face-pack-120-g/57771/buy,Lotus Herbals,Sustainable Claywhite Face Pack 120 g,₹ 224,All,"oily skin,,"
590,mask-and-peel,https://www.myntra.com/mask-and-peel/loreal/loreal-paris-pure-clay-detoxify-charcoal-face-mask-50-g/3885711/buy,LOreal,Paris Pure-Clay Detoxify Charcoal Face Mask 50 g,₹ 450,All,"daily use,blackheads and whiteheads,"
591,mask-and-peel,https://www.myntra.com/mask-and-peel/vedix/vedix-avasya-clarifying-clay-mask-for-acne-prone-skin-ayurvedic-face-pack--100gm/15458414/buy,VEDIX,Avasya Clarifying Clay Mask For Acne Prone Skin Ayurvedic Face Pack- 100gm,₹ 399,Oily,"acne or blemishes,,"
592,mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-honey-face-mask-20-g/2484860/buy,The Face Shop,Real Nature Honey Face Mask 20 g,₹ 100,All,"dull skin,dryness,daily use"
593,mask-and-peel,https://www.myntra.com/mask-and-peel/plum/plum-green-tea-clear-sustainable-face-mask/1460742/buy,Plum,Green Tea Clear Sustainable Face Mask,₹ 416,Oily,"acne or blemishes,blackheads and whiteheads,pore care"
594,mask-and-peel,https://www.myntra.com/mask-and-peel/wow-skin-science/wow-skin-science-activated-charcoal-face-peel-off-mask-100-ml/12690360/buy,WOW SKIN SCIENCE,Activated Charcoal Face Peel Off Mask 100 ml,₹ 343,All,"anti-pollution,tan removal,dull skin"
595,mask-and-peel,https://www.myntra.com/mask-and-peel/himalaya/himalaya-tan-removal-orange-peel-off-mask-100-g/6627286/buy,Himalaya,Tan Removal Orange Peel-Off Mask 100 g,₹ 102,All,"tan removal,uneven skin tone,daily use"
596,mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-pomegranate-face-mask/2484863/buy,The Face Shop,Real Nature Pomegranate Face Mask,₹ 100,All,"fine lines and wrinkles,dull skin,daily use"
597,mask-and-peel,https://www.myntra.com/mask-and-peel/pratha/pratha-beige-multani-clay-/15533928/buy,Pratha,Beige Multani Clay,₹ 189,Sensitive,"tan removal,irregular textures,blackheads and whiteheads"
598,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-rice-capsule-recipe-pack-10-ml/11140392/buy,Innisfree,Rice Capsule Recipe Pack 10 ml,₹ 135,All,"daily use,,"
599,mask-and-peel,https://www.myntra.com/mask-and-peel/forest-essentials/forest-essentials-facial-ubtan-multani-mitti-85g/12680134/buy,Forest Essentials,Facial Ubtan Multani Mitti 85g,₹ 1050,All,"tan removal,blackheads and whiteheads,skin inflammation"
600,mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-lemon-face-mask-20-g/7981523/buy,The Face Shop,Real Nature Lemon Face Mask 20 g,₹ 100,All,"dull skin,softening and smoothening,daily use"
601,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-bio-myristica-spot-corrector-anti-acne-sustainable-face-pack-20-g/1661420/buy,Biotique,Bio Myristica Spot Corrector Anti-Acne Sustainable Face Pack 20 g,₹ 117,Oily,"acne or blemishes,oil control,"
602,mask-and-peel,https://www.myntra.com/mask-and-peel/nutriglow/nutriglow-natural-bamboo-charcoal-face-pack-200gm/11836060/buy,NutriGlow,Natural Bamboo Charcoal Face Pack 200gm,₹ 187,All,"daily use,,"
603,mask-and-peel,https://www.myntra.com/mask-and-peel/the-derma-co/the-derma-co-30-aha-2-bha-peeling-solution---30-ml/15537094/buy,The Derma co.,30% AHA +2% BHA Peeling Solution - 30 ml,₹ 539,All,"uneven skin tone,,"
604,mask-and-peel,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-vitamin-c-glow-face-mask-50-g/15573506/buy,Good Vibes,Vitamin C Glow Face Mask 50 g,₹ 225,All,"dryness,dull skin,dark spots"
605,mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-hydrating-aloe-face-mask/6687972/buy,The Face Shop,Real Nature Hydrating Aloe Face Mask,₹ 100,All,"dryness,softening and smoothening,daily use"
606,mask-and-peel,https://www.myntra.com/mask-and-peel/laneige/laneige-water-sleeping-mask-25-ml/12363610/buy,LANEIGE,Water Sleeping Mask 25 ml,₹ 560,All,"daily use,,"
607,mask-and-peel,https://www.myntra.com/mask-and-peel/prolixr/prolixr-detoxifying-sea-algae-face-mask-50ml/12921890/buy,PROLIXR,Detoxifying Sea Algae Face Mask 50ml,₹ 699,All,"oily skin,,"
608,mask-and-peel,https://www.myntra.com/mask-and-peel/mcaffeine/mcaffeine-cappuccino-coffee-face-mask---kills-999-acne-causing-germs-with-salicylic-acid-100-g/14193526/buy,MCaffeine,mCaffeine Cappuccino Coffee Face Mask - Kills 99.9% Acne Causing Germs with Salicylic Acid (100 g),₹ 517,All,"acne or blemishes,pore care,blackheads and whiteheads"
609,mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-green-tea-face-mask-20-gm/7987629/buy,The Face Shop,Real Nature Green Tea Face Mask 20 gm,₹ 100,All,"dryness,softening and smoothening,daily use"
610,mask-and-peel,https://www.myntra.com/mask-and-peel/skinkraft/skinkraft-customized-face-mask-niacinamide-with-peptide-anti-ageing-face-mask---100-g/15348454/buy,SKINKRAFT,Customized Face Mask Niacinamide with Peptide Anti-Ageing Face Mask - 100 g,₹ 497,All,"fine lines and wrinkles,anti-ageing,skin sagging"
611,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-bio-peach-clarifying--refining-peel-off-mask-50-gm/1661489/buy,Biotique,Bio Peach Clarifying & Refining Peel-Off Mask 50 gm,₹ 117,Oily,"acne or blemishes,pore care,acne or blemishes"
612,mask-and-peel,https://www.myntra.com/mask-and-peel/bombay-shaving-company/bombay-shaving-company-unisex-charcoal-peel-off-mask-anti-pollution--blackhead-removal-100g/9093511/buy,Bombay Shaving Company,Unisex Charcoal Peel Off Mask Anti Pollution & Blackhead Removal 100g,₹ 248,All,"tan removal,anti-pollution,"
613,mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-red-ginseng-face-mask-20-g/7979573/buy,The Face Shop,Real Nature Red Ginseng Face Mask 20 g,₹ 100,All,"softening and smoothening,skin sagging,uneven skin tone"
614,mask-and-peel,https://www.myntra.com/mask-and-peel/arias-by-lara-dutta/arias-by-lara-dutta-3-in-1-scrub-cleanser-mask/10790720/buy,ARIAS By LARA DUTTA,Arias By Lara Dutta 3 In 1 Scrub Cleanser Mask,₹ 395,All,"daily use,,"
615,mask-and-peel,https://www.myntra.com/mask-and-peel/loreal/loreal-paris-revitalift-plumping-essence-pro-youth-face-sheet-mask-30-g/10696784/buy,LOreal,L'Oreal Paris Revitalift Plumping Essence Pro-Youth Face Sheet Mask 30 g,₹ 105,All,"dryness,hydration,softening and smoothening"
616,mask-and-peel,https://www.myntra.com/mask-and-peel/the-body-shop/the-body-shop-japanese-matcha-tea-pollution-clearing-face-mask-15-ml/12568746/buy,THE BODY SHOP,Japanese Matcha Tea Pollution Clearing Face Mask 15 ml,₹ 419,All,"anti-pollution,pore care,daily use"
617,mask-and-peel,https://www.myntra.com/mask-and-peel/the-body-shop/the-body-shop-japanese-matcha-tea-pollution-clearing-face-mask-15-ml/12568746/buy,THE BODY SHOP,Japanese Matcha Tea Pollution Clearing Face Mask 15 ml,₹ 419,All,"anti-pollution,pore care,daily use"
618,mask-and-peel,https://www.myntra.com/mask-and-peel/bewakoof-cosmos/bewakoof-cosmos-unisex-pack-of-5--zinc--vitamin-e-under-eye-mask---15-gm/15532068/buy,BEWAKOOF COSMOS,Unisex Pack of 5 Zinc & Vitamin-E Under Eye Mask - 15 gm,₹ 374,All,"daily use,,"
619,mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-hydrating-potato-face-mask/6687975/buy,The Face Shop,Real Nature Hydrating Potato Face Mask,₹ 100,All,"dull skin,daily use,"
620,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-unisex-skin-clinic-soothing-madecassoside-mask-20-ml/11611906/buy,Innisfree,Unisex Skin Clinic Soothing Madecassoside Mask 20 ml,₹ 140,All,"dryness,softening and smoothening,"
621,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-activated-charcoal-peel-off-mask-100-gm/15100374/buy,GLAMVEDA,Glamveda Activated Charcoal Peel Off Mask 100 gm,₹ 240,All,"blackheads and whiteheads,blackheads and whiteheads,blackheads and whiteheads"
622,mask-and-peel,https://www.myntra.com/mask-and-peel/garnier/garnier-hyaluron-shot-fresh-mix-booster-mask/9747031/buy,Garnier,Hyaluron Shot Fresh-Mix Booster Mask,₹ 142,All,"dull skin,hydration,daily use"
623,mask-and-peel,https://www.myntra.com/mask-and-peel/bombay-shaving-company/bombay-shaving-company-unisex-anti-pollution--anti-blackhead-charcoal-face-pack-100gm/9093509/buy,Bombay Shaving Company,Unisex Anti Pollution & Anti Blackhead Charcoal Face Pack 100gm,₹ 299,All,"tan removal,anti-pollution,"
624,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-bio-mud-youthful-firming-revitalizing-sustainable-face-pack-75-g/1661417/buy,Biotique,Bio Mud Youthful Firming Revitalizing Sustainable Face Pack 75 g,₹ 117,All,"fine lines and wrinkles,deep nourishment,skin sagging"
625,mask-and-peel,https://www.myntra.com/mask-and-peel/swiss-beauty/swiss-beauty-refreshing-and-hydrating-rose-gel-mask-70g/15580386/buy,SWISS BEAUTY,Refreshing and Hydrating Rose Gel Mask 70g,₹ 339,All,"hydration,softening and smoothening,"
626,mask-and-peel,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-transparent-activated-charcoal-peel-off-mask/14654366/buy,Good Vibes,Transparent Activated Charcoal Peel Off Mask,₹ 221,All,"deep nourishment,softening and smoothening,uneven skin tone"
627,mask-and-peel,https://www.myntra.com/mask-and-peel/nutriglow/nutriglow-bridal-glow-face-pack-for-all-skin-types/10375287/buy,NutriGlow,Bridal Glow Face Pack for All Skin Types,₹ 292,All,"acne or blemishes,dull skin,deep nourishment"
628,mask-and-peel,https://www.myntra.com/mask-and-peel/forest-essentials/forest-essentials-facial-ubtan-soundarya-80g/12680132/buy,Forest Essentials,Facial Ubtan Soundarya 80g,₹ 1175,All,"tan removal,skin inflammation,blackheads and whiteheads"
629,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-my-real-squeeze-face-mask-ex---acai-berry-20-ml/11611884/buy,Innisfree,My Real Squeeze Face Mask EX - Acai Berry 20 ml,₹ 100,All,"hydration,deep nourishment,"
630,mask-and-peel,https://www.myntra.com/mask-and-peel/mcaffeine/mcaffeine-acne-control-kit-with-face-scrub---cappuccino-coffee-routine/14483874/buy,MCaffeine,Acne Control Kit with Face Scrub - Cappuccino Coffee Routine,₹ 1259,All,"acne or blemishes,pore care,blackheads and whiteheads"
631,mask-and-peel,https://www.myntra.com/mask-and-peel/swiss-beauty/swiss-beauty-rose-clay-mask---100-g/15580488/buy,SWISS BEAUTY,Rose Clay Mask - 100 g,₹ 313,All,"hydration,,"
632,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-unisex-vita-c-brightening-skin-clinic-mask-20-ml/11131014/buy,Innisfree,Unisex Vita C Brightening Skin Clinic Mask 20 ml,₹ 140,All,"hydration,deep nourishment,daily use"
633,mask-and-peel,https://www.myntra.com/mask-and-peel/the-beauty-sailor/the-beauty-sailor-set-of-2-anti-aging--anti-wrinkle-pink-clay-face-mask-100-g/14361062/buy,The Beauty Sailor,Set of 2 Anti Aging & Anti Wrinkle Pink Clay Face Mask 100 g,₹ 1473,All,"fine lines and wrinkles,deep nourishment,dark spots"
634,mask-and-peel,https://www.myntra.com/mask-and-peel/beardo/beardo-men-night-shot-vitamin-c-brightening-sheet-masks--20-g/14417712/buy,BEARDO,Men Night Shot Vitamin C Brightening Sheet Masks -20 g,₹ 100,All,"acne or blemishes,,"
635,mask-and-peel,https://www.myntra.com/mask-and-peel/garnier/garnier-women-set-of-4-hyaluron-shot-fresh-mix-booster-masks/12332500/buy,Garnier,Women Set of 4 Hyaluron Shot Fresh-Mix Booster Masks,₹ 408,All,"dull skin,hydration,daily use"
636,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-super-volcanic-pore-clearing-clay-mask-2x-100-ml/10367221/buy,Innisfree,Super Volcanic Pore Clearing Clay Mask 2X 100 ml,₹ 990,Combination,"pore care,dull skin,uneven skin tone"
637,mask-and-peel,https://www.myntra.com/mask-and-peel/bewakoof-cosmos/bewakoof-cosmos-unisex-pack-of-10-copper--vitamin-c-under-eye-mask---50gm/15532070/buy,BEWAKOOF COSMOS,Unisex Pack of 10 Copper & Vitamin-C Under Eye Mask - 50gm,₹ 700,All,"dark spots,,"
638,mask-and-peel,https://www.myntra.com/mask-and-peel/masking/masking-set-of-10-beauty-combo-facial-sheet-mask-200ml/15265500/buy,MasKing,Set of 10 Beauty Combo Facial Sheet Mask 200ml,₹ 489,All,"daily use,,anti-pollution"
639,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-turmeric-tulsi-anti-pigmentation-face-pack/14671522/buy,GLAMVEDA,Glamveda Turmeric Tulsi Anti Pigmentation Face Pack,₹ 240,All,"pigmentation,,"
640,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-jeju-root-energy-sheet-mask---carrot-25-ml/12114474/buy,Innisfree,Jeju Root Energy Sheet Mask - Carrot 25 ml,₹ 120,All,"hydration,deep nourishment,daily use"
641,mask-and-peel,https://www.myntra.com/mask-and-peel/garnier/garnier-skin-naturals-orange-fresh-mix-vitamin-c-face-serum-sheet-mask-33g/9747029/buy,Garnier,Skin Naturals Orange Fresh Mix Vitamin C Face Serum Sheet Mask 33g,₹ 135,All,"dull skin,hydration,daily use"
642,mask-and-peel,https://www.myntra.com/mask-and-peel/miss-claire/miss-claire-nature-essence-face-mask---rice/14294100/buy,Miss Claire,Nature Essence Face Mask - Rice,₹ 79,All,"daily use,,"
643,mask-and-peel,https://www.myntra.com/mask-and-peel/apieu/apieu-goblin-blackhead-3-step-nose-sheet/15863454/buy,Apieu,A'PIEU GOBLIN BLACKHEAD 3-STEP NOSE SHEET,₹ 135,All,"blackheads and whiteheads,pore care,blackheads and whiteheads"
644,mask-and-peel,https://www.myntra.com/mask-and-peel/mamaearth/mamaearth-ultimate-sustainable-ubtan-de-tan-kit/11950342/buy,Mamaearth,Ultimate Sustainable Ubtan De-Tan Kit,₹ 987,All,"oily skin,skin inflammation,"
645,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-radiance-boost-niacinamide-sleeping-masque---40gm/15272208/buy,GLAMVEDA,Radiance Boost Niacinamide Sleeping Masque - 40gm,₹ 240,All,"redness,pore care,"
646,mask-and-peel,https://www.myntra.com/mask-and-peel/lakme/lakme-9-to-5-moist-matte-clay-face-mask/13436840/buy,Lakme,9 To 5 Moist Matte Clay Face Mask,₹ 209,All,"dull skin,,"
647,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-natural/khadi-natural-unisex-sandal--rose-herbal-face-pack-50-g/5416465/buy,Khadi Natural,Unisex Sandal & Rose Herbal Face Pack 50 g,₹ 112,Normal,"daily use,,"
648,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-unisex-rice-capsule-recipe-pack-10-ml/11131022/buy,Innisfree,Unisex Rice Capsule Recipe Pack 10 ml,₹ 135,All,"daily use,,"
649,mask-and-peel,https://www.myntra.com/mask-and-peel/bioayurveda/bioayurveda-kumkumadi-saffron-anti-ageing-face-pack-for-anti-pigmentationbrightening-120g/15645484/buy,BIOAYURVEDA,Kumkumadi Saffron Anti-Ageing Face Pack For Anti-Pigmentation&Brightening-120g,₹ 100,All,"pigmentation,tan removal,lightening"
650,mask-and-peel,https://www.myntra.com/mask-and-peel/mcaffeine/mcaffeine-coffee-skin-refining-kit---set-of-2/12860670/buy,MCaffeine,Coffee Skin Refining Kit - Set of 2,₹ 785,Oily,"pore care,tan removal,acne or blemishes"
651,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-acne-solution-tea-tree-clay-masque---40-gm/15272204/buy,GLAMVEDA,Acne Solution Tea Tree Clay Masque - 40 gm,₹ 240,All,"acne or blemishes,anti-pollution,"
652,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-bija--aloe-capsule-recipe-pack-10-ml/11130994/buy,Innisfree,Bija & Aloe Capsule Recipe Pack 10 ml,₹ 135,All,"hydration,deep nourishment,daily use"
653,mask-and-peel,https://www.myntra.com/mask-and-peel/loreal/loreal-set-of-2-revitalift-plumping-essence-pro-youth-face-sheet-mask/11707958/buy,LOreal,L'Oreal Set Of 2 Revitalift Plumping Essence Pro-Youth Face Sheet Mask,₹ 186,All,"dryness,hydration,softening and smoothening"
654,mask-and-peel,https://www.myntra.com/mask-and-peel/beardo/beardo-men-de-tan-peel-off-mask-100-g/10244855/buy,BEARDO,Men De-Tan Peel-Off Mask 100 g,₹ 251,All,"tan removal,blackheads and whiteheads,"
655,mask-and-peel,https://www.myntra.com/mask-and-peel/bewakoof-cosmos/bewakoof-cosmos-unisex-pack-of-5-copper--vitamin-c-under-eye-mask-15gm/15532062/buy,BEWAKOOF COSMOS,Unisex Pack of 5 Copper & Vitamin-C Under Eye Mask 15gm,₹ 374,All,"dark spots,pigmentation,"
656,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-unisex-jeju-hellabong-brightening-pore-sleeping-mask-100-ml/12736262/buy,Innisfree,Unisex Jeju Hellabong Brightening Pore Sleeping Mask 100 ml,₹ 1440,All,"pore care,,"
657,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-hydrate--glow-rice-cream-masque-40-gm/14671490/buy,GLAMVEDA,Hydrate & Glow Rice Cream Masque 40 gm,₹ 240,All,daily use
658,mask-and-peel,https://www.myntra.com/mask-and-peel/mcaffeine/mcaffeine-naked--rich-deep-nourishing-choco-face-mask-100g/10901910/buy,MCaffeine,Naked & Rich Deep Nourishing Choco Face Mask 100g,₹ 535,All,"pore care,hydration,deep nourishment"
659,mask-and-peel,https://www.myntra.com/mask-and-peel/mamaearth/mamaearth-neem-sustainable-face-mask-100-ml/11081212/buy,Mamaearth,Neem Sustainable Face Mask 100 ml,₹ 449,All,"oily skin,,"
